model_year,make,model,vehicle_class,engine_size_l,cylinders,transmission,fuel_type,city_l_per_100_km,highway_l_per_100_km,combined_l_per_100_km,combined_mpg,co2_emissions_g_per_km,co2_rating,smog_rating,vehicle_specification_make,vehicle_specification_model,measurements_obtained_in_year,overall_length,overall_width,overall_height,wheelbase,curb_weight,front_end_length,rear_end_length,side_glass_height,body_side_height,roof_width,front_overhang,rear_overhang,track_width_front,track_width_rear,weight_distribution
2016,Lexus,NX 200t AWD F SPORT,Sport utility vehicle: Small,2.0,4,AS6,Z,10.8,8.8,9.9,29,231,5.0,,LEXUS,NX200t 4DR SUV AWD,15.0,463.0,185.0,165.0,266.0,1755.0,129.0,159.0,34.0,88.0,104.0,99.0,98.0,158.0,158.0,59/41
2016,Lexus,NX 300h AWD,Sport utility vehicle: Small,2.5,4,AV6,X,7.1,7.7,7.4,38,172,8.0,,LEXUS,NX200t 4DR SUV AWD,15.0,463.0,185.0,165.0,266.0,1755.0,129.0,159.0,34.0,88.0,104.0,99.0,98.0,158.0,158.0,59/41
2016,Lexus,RC 200t,Subcompact,2.0,4,AS8,Z,10.6,7.4,9.0,31,214,6.0,,LEXUS,IS 200t RWD SEDAN,14.0,467.0,181.0,143.0,280.0,1625.0,138.0,49.0,34.0,80.0,103.0,84.0,104.0,154.0,155.0,55/45
2016,Lexus,RC 300 AWD,Subcompact,3.5,6,AS6,Z,12.6,9.2,11.1,25,258,5.0,,LEXUS,RC 300/350 AWD 2DR COUPE,15.0,470.0,184.0,140.0,273.0,1765.0,149.0,49.0,29.0,80.0,103.0,93.0,104.0,158.0,160.0,54/46
2016,Lexus,RC 350,Subcompact,3.5,6,AS8,Z,12.3,8.5,10.6,27,246,5.0,,LEXUS,RC 300/350 AWD 2DR COUPE,15.0,470.0,184.0,140.0,273.0,1765.0,149.0,49.0,29.0,80.0,103.0,93.0,104.0,158.0,160.0,54/46
2016,Lexus,RC 350 AWD,Subcompact,3.5,6,AS6,Z,12.6,9.2,11.1,25,258,5.0,,LEXUS,RC 300/350 AWD 2DR COUPE,15.0,470.0,184.0,140.0,273.0,1765.0,149.0,49.0,29.0,80.0,103.0,93.0,104.0,158.0,160.0,54/46
2016,Lexus,RC F,Subcompact,5.0,8,AS8,Z,15.2,9.5,12.6,22,289,4.0,,LEXUS,RC F 2DR COUPE RWD,15.0,471.0,185.0,139.0,273.0,1795.0,149.0,50.0,29.0,80.0,103.0,93.0,105.0,156.0,156.0,54/46
2016,Lexus,RX 350 AWD,Sport utility vehicle: Small,3.5,6,AS8,X,12.2,8.9,10.7,26,251,5.0,,LEXUS,RX 350 4DR SUV,16.0,489.0,190.0,172.0,279.0,2020.0,128.0,151.0,38.0,91.0,104.0,108.0,102.0,164.0,163.0,58/42
2016,Lexus,RX 450h AWD,Sport utility vehicle: Standard,3.5,6,AV6,Z,7.7,8.2,8.0,35,186,7.0,,LEXUS,RX 450H 4DR SUV,16.0,489.0,190.0,172.0,279.0,2150.0,128.0,151.0,38.0,91.0,104.0,108.0,102.0,164.0,163.0,56/44
2016,Lincoln,MKC AWD,Sport utility vehicle: Small,2.0,4,AS6,X,12.4,9.0,10.9,26,256,5.0,,LINCOLN,MKC 4DR SUV AWD,14.0,455.0,186.0,166.0,269.0,1792.0,117.0,152.0,37.0,90.0,107.0,96.0,91.0,159.0,159.0,57/43
2016,Lincoln,MKC AWD,Sport utility vehicle: Small,2.3,4,AS6,X,12.8,9.1,11.1,25,261,5.0,,LINCOLN,MKC 4DR SUV AWD,14.0,455.0,186.0,166.0,269.0,1792.0,117.0,152.0,37.0,90.0,107.0,96.0,91.0,159.0,159.0,57/43
2016,Lincoln,MKS AWD,Full-size,3.5,6,AS6,X,14.7,9.8,12.5,23,293,4.0,,LINCOLN,MKS 4DR SEDAN,14.0,522.0,193.0,157.0,287.0,1992.0,141.0,62.0,35.0,85.0,116.0,108.0,128.0,165.0,166.0,58/42
2016,Lincoln,MKS AWD,Full-size,3.7,6,AS6,X,14.2,9.8,12.2,23,287,4.0,,LINCOLN,MKS 4DR SEDAN,14.0,522.0,193.0,157.0,287.0,1992.0,141.0,62.0,35.0,85.0,116.0,108.0,128.0,165.0,166.0,58/42
2016,Lincoln,MKT AWD,Sport utility vehicle: Standard,3.5,6,AS6,X,15.7,11.2,13.7,21,322,3.0,,LINCOLN,MKT 4DR SUV,10.0,527.0,193.0,171.0,299.0,2242.0,133.0,184.0,37.0,88.0,122.0,105.0,123.0,167.0,167.0,54/46
2016,Lincoln,MKT Livery,Special purpose vehicle,2.0,4,AS6,X,13.1,9.4,11.4,25,268,5.0,,LINCOLN,MKT 4DR SUV,10.0,527.0,193.0,171.0,299.0,2242.0,133.0,184.0,37.0,88.0,122.0,105.0,123.0,167.0,167.0,54/46
2016,Lincoln,MKT Livery AWD,Special purpose vehicle,3.7,6,A6,X,14.7,10.2,12.7,22,298,4.0,,LINCOLN,MKT 4DR SUV,10.0,527.0,193.0,171.0,299.0,2242.0,133.0,184.0,37.0,88.0,122.0,105.0,123.0,167.0,167.0,54/46
2016,Lincoln,MKX AWD,Sport utility vehicle: Small,2.7,6,AS6,X,14.1,9.7,12.1,23,283,4.0,,LINCOLN,MKX 4DR SUV,16.0,483.0,193.0,168.0,285.0,1990.0,122.0,167.0,38.0,93.0,117.0,99.0,100.0,165.0,164.0,59/41
2016,Lincoln,MKX AWD,Sport utility vehicle: Small,3.7,6,AS6,X,14.4,10.3,12.5,23,293,4.0,,LINCOLN,MKX 4DR SUV,16.0,483.0,193.0,168.0,285.0,1990.0,122.0,167.0,38.0,93.0,117.0,99.0,100.0,165.0,164.0,59/41
2016,Lincoln,MKZ,Mid-size,2.0,4,AS6,X,10.5,7.0,8.9,32,210,6.0,,LINCOLN,MKZ 2.0L/HYBRID 4DR SEDAN,13.0,493.0,186.0,148.0,285.0,1736.0,131.0,58.0,30.0,87.0,116.0,97.0,111.0,158.0,158.0,59/41
2016,Lincoln,MKZ,Mid-size,3.7,6,AS6,X,12.8,8.7,10.9,26,257,5.0,,LINCOLN,MKZ 2.0L/HYBRID 4DR SEDAN,13.0,493.0,186.0,148.0,285.0,1736.0,131.0,58.0,30.0,87.0,116.0,97.0,111.0,158.0,158.0,59/41
2016,Lincoln,MKZ AWD,Mid-size,2.0,4,AS6,X,10.8,7.5,9.3,30,220,6.0,,LINCOLN,MKZ 3.7L AWD 4DR SEDAN,13.0,493.0,186.0,148.0,285.0,1815.0,131.0,58.0,30.0,87.0,116.0,97.0,111.0,158.0,158.0,59/41
2016,Lincoln,MKZ AWD,Mid-size,3.7,6,AS6,X,13.8,9.7,11.9,24,279,4.0,,LINCOLN,MKZ 3.7L AWD 4DR SEDAN,13.0,493.0,186.0,148.0,285.0,1815.0,131.0,58.0,30.0,87.0,116.0,97.0,111.0,158.0,158.0,59/41
2016,Lincoln,MKZ Hybrid,Mid-size,2.0,4,AV,X,5.7,6.0,5.8,49,136,9.0,,LINCOLN,MKZ 2.0L/HYBRID 4DR SEDAN,13.0,493.0,186.0,148.0,285.0,1736.0,131.0,58.0,30.0,87.0,116.0,97.0,111.0,158.0,158.0,59/41
2016,Lincoln,Navigator 4X4,Sport utility vehicle: Standard,3.5,6,AS6,X,16.2,11.9,14.3,20,334,3.0,,LINCOLN,NAVIGATOR 4DR SUV 4WD,14.0,527.0,200.0,199.0,302.0,2753.0,135.0,213.0,50.0,82.0,96.0,101.0,124.0,170.0,171.0,50/50
2016,Lincoln,Navigator L 4X4,Sport utility vehicle: Standard,3.5,6,AS6,X,16.1,12.4,14.4,20,339,3.0,,LINCOLN,NAVIGATOR L 4DR SUV 4WD,14.0,565.0,200.0,199.0,333.0,2856.0,135.0,251.0,50.0,82.0,96.0,101.0,131.0,170.0,171.0,
2016,Maserati,Ghibli,Mid-size,3.0,6,AS8,Z,14.1,9.8,12.2,23,286,4.0,,MASERATI,GHIBLI S Q4,14.0,497.0,195.0,146.0,300.0,1810.0,151.0,46.0,35.0,83.0,103.0,94.0,104.0,164.0,165.0,50/50
2016,Maserati,Ghibli S,Mid-size,3.0,6,AS8,Z,14.5,10.0,12.5,23,293,4.0,,MASERATI,GHIBLI S Q4,14.0,497.0,195.0,146.0,300.0,1810.0,151.0,46.0,35.0,83.0,103.0,94.0,104.0,164.0,165.0,50/50
2016,Maserati,Ghibli SQ4,Mid-size,3.0,6,AS8,Z,15.0,10.0,12.6,22,295,4.0,,MASERATI,GHIBLI S Q4,14.0,497.0,195.0,146.0,300.0,1810.0,151.0,46.0,35.0,83.0,103.0,94.0,104.0,164.0,165.0,50/50
2016,Maserati,GranTurismo,Subcompact,4.7,8,AS6,Z,18.2,11.4,15.1,19,357,2.0,,MASERATI,GRANTURISMO SPORT/MC 2DR COUPE RWD,9.0,493.0,192.0,134.0,294.0,1973.0,141.0,57.0,33.0,80.0,102.0,93.0,107.0,159.0,159.0,49/51
2016,Maserati,GranTurismo Convertible,Subcompact,4.7,8,AS6,Z,18.2,11.6,15.2,19,360,2.0,,MASERATI,GRANTURISMO SPORT/MC 2DR COUPE RWD,9.0,493.0,192.0,134.0,294.0,1973.0,141.0,57.0,33.0,80.0,102.0,93.0,107.0,159.0,159.0,49/51
2016,Maserati,Quattroporte S,Full-size,3.0,6,AS8,Z,15.2,10.2,12.9,22,300,4.0,,MASERATI,QUATTROPORTE S Q4/GTS,13.0,526.0,195.0,148.0,317.0,2039.0,156.0,61.0,33.0,85.0,102.0,97.0,112.0,163.0,165.0,50/50
2016,Maserati,Quattroporte SQ4,Full-size,3.0,6,AS8,Z,15.1,10.2,12.9,22,302,4.0,,MASERATI,QUATTROPORTE S Q4/GTS,13.0,526.0,195.0,148.0,317.0,2039.0,156.0,61.0,33.0,85.0,102.0,97.0,112.0,163.0,165.0,50/50
2016,Maserati,Quattroporte GTS,Full-size,3.8,8,AS8,Z,16.2,11.0,14.0,20,322,3.0,,MASERATI,QUATTROPORTE S Q4/GTS,13.0,526.0,195.0,148.0,317.0,2039.0,156.0,61.0,33.0,85.0,102.0,97.0,112.0,163.0,165.0,50/50
2016,Mazda,CX-3,Compact,2.0,4,AS6,X,8.2,6.7,7.6,37,179,7.0,,MAZDA,CX-3 AWD,15.0,427.0,177.0,154.0,257.0,1339.0,124.0,125.0,43.0,75.0,105.0,91.0,80.0,152.0,152.0,60/40
2016,Mazda,CX-3 4WD,Compact,2.0,4,AS6,X,8.8,7.3,8.1,35,189,7.0,,MAZDA,CX-3 AWD,15.0,427.0,177.0,154.0,257.0,1339.0,124.0,125.0,43.0,75.0,105.0,91.0,80.0,152.0,152.0,60/40
2016,Mazda,CX-5,Sport utility vehicle: Small,2.0,4,AS6,X,9.0,7.3,8.2,34,192,7.0,,MAZDA,CX-5 GS 4DR SUV FWD,12.0,455.0,184.0,167.0,270.0,1559.0,123.0,146.0,39.0,87.0,111.0,94.0,91.0,158.0,158.0,56/44
2016,Mazda,CX-5 (SIL),Sport utility vehicle: Small,2.0,4,M6,X,9.0,6.8,8.0,35,188,7.0,,MAZDA,CX-5 GS 4DR SUV FWD,12.0,455.0,184.0,167.0,270.0,1559.0,123.0,146.0,39.0,87.0,111.0,94.0,91.0,158.0,158.0,56/44
2016,Mazda,CX-5,Sport utility vehicle: Small,2.5,4,AS6,X,8.9,7.1,8.1,35,190,7.0,,MAZDA,CX-5 GS 4DR SUV FWD,12.0,455.0,184.0,167.0,270.0,1559.0,123.0,146.0,39.0,87.0,111.0,94.0,91.0,158.0,158.0,56/44
2016,Mazda,CX-5 4WD,Sport utility vehicle: Small,2.0,4,AS6,X,9.3,7.6,8.5,33,199,7.0,,MAZDA,CX-5 GS 4DR SUV FWD,12.0,455.0,184.0,167.0,270.0,1559.0,123.0,146.0,39.0,87.0,111.0,94.0,91.0,158.0,158.0,56/44
2016,Mazda,CX-5 4WD,Sport utility vehicle: Small,2.5,4,AS6,X,9.8,7.9,9.0,31,210,6.0,,MAZDA,CX-5 GS 4DR SUV FWD,12.0,455.0,184.0,167.0,270.0,1559.0,123.0,146.0,39.0,87.0,111.0,94.0,91.0,158.0,158.0,56/44
2016,Mazda,Mazda3 4-Door,Compact,2.0,4,AS6,X,7.9,5.7,6.9,41,162,8.0,,MAZDA,MAZDA3 GT 4DR SEDAN,14.0,458.0,180.0,146.0,270.0,1383.0,128.0,45.0,32.0,79.0,113.0,93.0,96.0,156.0,156.0,60/40
2016,Mazda,Mazda3 4-Door (SIL),Compact,2.0,4,M6,X,8.0,5.8,7.0,40,165,8.0,,MAZDA,MAZDA3 GT 4DR SEDAN,14.0,458.0,180.0,146.0,270.0,1383.0,128.0,45.0,32.0,79.0,113.0,93.0,96.0,156.0,156.0,60/40
2016,Mazda,Mazda3 4-Door,Compact,2.5,4,AS6,X,8.4,6.1,7.4,38,173,8.0,,MAZDA,MAZDA3 GT 4DR SEDAN,14.0,458.0,180.0,146.0,270.0,1383.0,128.0,45.0,32.0,79.0,113.0,93.0,96.0,156.0,156.0,60/40
2016,Mazda,Mazda3 4-Door (i-ELOOP),Compact,2.5,4,AS6,X,8.2,5.9,7.2,39,169,8.0,,MAZDA,MAZDA3 GT 4DR SEDAN,14.0,458.0,180.0,146.0,270.0,1383.0,128.0,45.0,32.0,79.0,113.0,93.0,96.0,156.0,156.0,60/40
2016,Mazda,Mazda3 4-Door (SIL),Compact,2.5,4,M6,X,9.3,6.4,8.0,35,189,7.0,,MAZDA,MAZDA3 GT 4DR SEDAN,14.0,458.0,180.0,146.0,270.0,1383.0,128.0,45.0,32.0,79.0,113.0,93.0,96.0,156.0,156.0,60/40
2016,Mazda,Mazda3 5-Door,Mid-size,2.0,4,AS6,X,8.0,5.9,7.0,40,165,8.0,,MAZDA,MAZDA3 GT 4DR SEDAN,14.0,458.0,180.0,146.0,270.0,1383.0,128.0,45.0,32.0,79.0,113.0,93.0,96.0,156.0,156.0,60/40
2016,Mazda,Mazda3 5-Door (SIL),Mid-size,2.0,4,M6,X,8.2,5.9,7.1,40,167,8.0,,MAZDA,MAZDA3 GT 4DR SEDAN,14.0,458.0,180.0,146.0,270.0,1383.0,128.0,45.0,32.0,79.0,113.0,93.0,96.0,156.0,156.0,60/40
2016,Mazda,Mazda3 5-Door,Mid-size,2.5,4,AS6,X,8.7,6.5,7.7,37,182,7.0,,MAZDA,MAZDA3 GT 4DR SEDAN,14.0,458.0,180.0,146.0,270.0,1383.0,128.0,45.0,32.0,79.0,113.0,93.0,96.0,156.0,156.0,60/40
2016,Mazda,Mazda3 5-Door (i-ELOOP),Mid-size,2.5,4,AS6,X,8.2,6.0,7.2,39,170,8.0,,MAZDA,MAZDA3 GT 4DR SEDAN,14.0,458.0,180.0,146.0,270.0,1383.0,128.0,45.0,32.0,79.0,113.0,93.0,96.0,156.0,156.0,60/40
2016,Mazda,Mazda3 5-Door (SIL),Mid-size,2.5,4,M6,X,9.2,6.6,8.1,35,190,7.0,,MAZDA,MAZDA3 GT 4DR SEDAN,14.0,458.0,180.0,146.0,270.0,1383.0,128.0,45.0,32.0,79.0,113.0,93.0,96.0,156.0,156.0,60/40
2016,Mazda,Mazda5,Minivan,2.5,4,AS5,X,10.8,8.3,9.7,29,226,5.0,,MAZDA,MAZDA5 4DR MINIVAN,11.0,459.0,175.0,162.0,275.0,1578.0,104.0,178.0,41.0,89.0,110.0,92.0,92.0,154.0,152.0,51/49
2016,Mazda,Mazda5,Minivan,2.5,4,M6,X,11.1,8.3,9.8,29,229,5.0,,MAZDA,MAZDA5 4DR MINIVAN,11.0,459.0,175.0,162.0,275.0,1578.0,104.0,178.0,41.0,89.0,110.0,92.0,92.0,154.0,152.0,51/49
2016,Mazda,Mazda6,Mid-size,2.5,4,AS6,X,8.8,6.1,7.6,37,178,7.0,,MAZDA,MAZDA6 4DR SEDAN,13.0,489.0,184.0,145.0,283.0,1474.0,133.0,52.0,30.0,82.0,115.0,96.0,108.0,159.0,158.0,59/41
2016,Mazda,Mazda6 (i-ELOOP),Mid-size,2.5,4,AS6,X,8.5,5.9,7.3,39,171,8.0,,MAZDA,MAZDA6 4DR SEDAN,13.0,489.0,184.0,145.0,283.0,1474.0,133.0,52.0,30.0,82.0,115.0,96.0,108.0,159.0,158.0,59/41
2016,Mazda,Mazda6 (SIL),Mid-size,2.5,4,M6,X,9.4,6.4,8.1,35,188,7.0,,MAZDA,MAZDA6 4DR SEDAN,13.0,489.0,184.0,145.0,283.0,1474.0,133.0,52.0,30.0,82.0,115.0,96.0,108.0,159.0,158.0,59/41
2016,Mazda,MX-5,Two-seater,2.0,4,AS6,Z,8.9,6.5,7.8,36,183,7.0,,MAZDA,MX-5 2DR CONVERTIBLE,15.0,391.0,173.0,124.0,231.0,1058.0,148.0,71.0,,69.0,112.0,76.0,85.0,151.0,152.0,53/47
2016,Mazda,MX-5 (SIL),Two-seater,2.0,4,M6,Z,8.8,6.9,7.8,36,183,7.0,,MAZDA,MX-5 2DR CONVERTIBLE,15.0,391.0,173.0,124.0,231.0,1058.0,148.0,71.0,,69.0,112.0,76.0,85.0,151.0,152.0,53/47
2016,Mercedes-Benz,AMG C 63,Compact,4.0,8,AS7,Z,13.4,9.6,11.7,24,268,5.0,,MERCEDES-BENZ,C CLASS C 63 AMG 4DR SEDAN,16.0,476.0,181.0,143.0,284.0,1715.0,150.0,57.0,35.0,84.0,106.0,86.0,106.0,159.0,157.0,55/45
2016,Mercedes-Benz,AMG C 63 S,Compact,4.0,8,AS7,Z,13.4,9.6,11.7,24,268,5.0,,MERCEDES-BENZ,C CLASS C 63 AMG 4DR SEDAN,16.0,476.0,181.0,143.0,284.0,1715.0,150.0,57.0,35.0,84.0,106.0,86.0,106.0,159.0,157.0,55/45
2016,Mercedes-Benz,AMG CLA 45,Compact,2.0,4,AS7,Z,10.2,7.7,9.1,31,214,6.0,,MERCEDES-BENZ,CLA CLASS CLA45 AMG,14.0,469.0,178.0,142.0,270.0,1585.0,135.0,56.0,30.0,85.0,107.0,95.0,103.0,155.0,154.0,61/39
2016,Mercedes-Benz,AMG CLS 63 S 4MATIC,Compact,5.5,8,AS7,Z,15.1,10.8,13.1,22,308,4.0,,MERCEDES-BENZ,GLE CLASS AMG 63 S 4MATIC,16.0,485.0,193.0,176.0,292.0,2345.0,,172.0,42.0,93.0,116.0,,101.0,165.0,166.0,52/48
2016,Mercedes-Benz,AMG E 63 S 4MATIC,Mid-size,5.5,8,AS7,Z,15.3,10.8,13.3,21,310,4.0,,MERCEDES-BENZ,GLE CLASS AMG 63 S 4MATIC,16.0,485.0,193.0,176.0,292.0,2345.0,,172.0,42.0,93.0,116.0,,101.0,165.0,166.0,52/48
2016,Mercedes-Benz,AMG E 63 S 4MATIC Wagon,Station wagon: Mid-size,5.5,8,AS7,Z,15.2,11.0,13.3,21,310,4.0,,MERCEDES-BENZ,E CLASS E 63 AMG S-MODEL WAGON AWD,11.0,490.0,185.0,152.0,287.0,2045.0,141.0,184.0,35.0,82.0,113.0,85.0,118.0,158.0,160.0,52/48
2016,Mercedes-Benz,AMG G 63,Sport utility vehicle: Standard,5.5,8,AS7,Z,20.0,16.6,18.5,15,417,1.0,,MERCEDES-BENZ,G CLASS G 550/G 63 AMG 4DR SUV 4WD,2.0,444.0,181.0,198.0,285.0,2550.0,148.0,169.0,48.0,93.0,149.0,77.0,82.0,154.0,152.0,
2016,Mercedes-Benz,AMG G 65,Sport utility vehicle: Standard,6.0,12,AS7,Z,24.3,17.9,21.4,13,476,1.0,,MERCEDES-BENZ,G CLASS G 550/G 63 AMG 4DR SUV 4WD,2.0,444.0,181.0,198.0,285.0,2550.0,148.0,169.0,48.0,93.0,149.0,77.0,82.0,154.0,152.0,
2016,Mercedes-Benz,AMG GL 63 S,Sport utility vehicle: Standard,5.5,8,AS7,Z,18.2,14.0,16.3,17,369,2.0,,MERCEDES-BENZ,GL CLASS GL 63 AMG 4DR SUV AWD,13.0,514.0,193.0,184.0,308.0,2580.0,137.0,217.0,38.0,96.0,118.0,89.0,116.0,168.0,170.0,50/50
2016,Mercedes-Benz,AMG GLA 45,Sport utility vehicle: Small,2.0,4,AS7,Z,10.3,8.1,9.3,30,216,6.0,,MERCEDES-BENZ,GLA CLASS GLA 45 AMG 4MATIC 4DR SUV AWD,14.0,444.0,180.0,148.0,270.0,1585.0,130.0,142.0,33.0,83.0,101.0,91.0,81.0,157.0,156.0,60/40
2016,Mercedes-Benz,AMG GLE 63 S 4MATIC,Sport utility vehicle: Standard,5.5,8,AS7,Z,17.3,13.5,15.6,18,366,2.0,,MERCEDES-BENZ,GLE CLASS AMG 63 S 4MATIC,16.0,485.0,193.0,176.0,292.0,2345.0,,172.0,42.0,93.0,116.0,,101.0,165.0,166.0,52/48
2016,Mercedes-Benz,AMG GLE 63 S Coupe 4MATIC,Sport utility vehicle: Standard,5.5,8,AS7,Z,17.2,12.8,15.2,19,363,2.0,,MERCEDES-BENZ,GLE COUPE AMG 63 S 4MATIC,15.0,491.0,200.0,173.0,292.0,2350.0,136.0,113.0,37.0,93.0,126.0,90.0,109.0,166.0,172.0,
2016,Mercedes-Benz,AMG GT S,Two-seater,4.0,8,AM7,Z,14.5,10.8,12.8,22,303,4.0,,MERCEDES-BENZ,GT S 2DR COUPE,15.0,455.0,194.0,129.0,263.0,1645.0,177.0,58.0,27.0,77.0,107.0,91.0,102.0,168.0,165.0,52/48
2016,Mercedes-Benz,AMG S 63,Full-size,5.5,8,AS7,Z,15.7,10.1,13.2,21,313,4.0,,MERCEDES-BENZ,GLE CLASS AMG 63 S 4MATIC,16.0,485.0,193.0,176.0,292.0,2345.0,,172.0,42.0,93.0,116.0,,101.0,165.0,166.0,52/48
2016,Mercedes-Benz,AMG S 63 Coupe,Compact,5.5,8,AS7,Z,15.3,10.2,13.0,22,313,4.0,,MERCEDES-BENZ,GLE COUPE AMG 63 S 4MATIC,15.0,491.0,200.0,173.0,292.0,2350.0,136.0,113.0,37.0,93.0,126.0,90.0,109.0,166.0,172.0,
2016,Mercedes-Benz,AMG S 65,Full-size,6.0,12,AS7,Z,18.5,11.8,15.5,18,361,2.0,,MERCEDES-BENZ,S CLASS S 65 AMG 4DR SEDAN,14.0,529.0,190.0,150.0,316.0,2254.0,155.0,69.0,36.0,87.0,114.0,91.0,122.0,164.0,163.0,53/47
2016,Mercedes-Benz,AMG S 65 Coupe,Compact,6.0,12,AS7,Z,18.0,11.3,15.0,19,355,3.0,,MERCEDES-BENZ,GLE COUPE AMG 63 S 4MATIC,15.0,491.0,200.0,173.0,292.0,2350.0,136.0,113.0,37.0,93.0,126.0,90.0,109.0,166.0,172.0,
2016,Mercedes-Benz,AMG SL 63,Two-seater,5.5,8,AS7,Z,14.7,9.5,12.4,23,298,4.0,,MERCEDES-BENZ,C CLASS C 63 AMG 4DR SEDAN,16.0,476.0,181.0,143.0,284.0,1715.0,150.0,57.0,35.0,84.0,106.0,86.0,106.0,159.0,157.0,55/45
2016,Mercedes-Benz,AMG SL 65,Two-seater,6.0,12,AS7,Z,16.7,11.2,14.2,20,335,3.0,,MERCEDES-BENZ,S CLASS S 65 AMG 4DR SEDAN,14.0,529.0,190.0,150.0,316.0,2254.0,155.0,69.0,36.0,87.0,114.0,91.0,122.0,164.0,163.0,53/47
2016,Mercedes-Benz,AMG SLK 55,Two-seater,5.5,8,AS7,Z,12.4,8.5,10.6,27,252,5.0,,MERCEDES-BENZ,SLK CLASS SLK 55 AMG 2DR CONVERTIBLE,11.0,413.0,181.0,130.0,243.0,1610.0,152.0,67.0,,78.0,118.0,87.0,84.0,156.0,157.0,50/50
2016,Mercedes-Benz,B 250,Mid-size,2.0,4,AS7,Z,9.2,6.6,8.0,35,188,7.0,,MERCEDES-BENZ,B CLASS B 250 4DR HATCHBACK FWD,15.0,439.0,181.0,156.0,270.0,1465.0,112.0,154.0,41.0,87.0,114.0,91.0,78.0,155.0,156.0,59/41
2016,Mercedes-Benz,B 250 4MATIC,Mid-size,2.0,4,AS7,Z,10.0,7.5,8.9,32,206,6.0,,MERCEDES-BENZ,B CLASS B 250 4MATIC 4DR HATCHBACK AWD,15.0,439.0,181.0,156.0,270.0,1505.0,112.0,154.0,41.0,87.0,114.0,91.0,78.0,155.0,156.0,59/41
2016,Mercedes-Benz,C 300 4MATIC,Compact,2.0,4,AS7,Z,10.1,7.8,9.0,31,212,6.0,,MERCEDES-BENZ,C CLASS C 300 4MATIC 4DR SEDAN,14.0,469.0,181.0,144.0,284.0,1625.0,143.0,57.0,35.0,84.0,106.0,79.0,106.0,159.0,157.0,55/45
2016,Mercedes-Benz,C 450 AMG Sport 4MATIC,Compact,3.0,6,AS7,Z,11.1,9.6,10.4,27,231,5.0,,MERCEDES-BENZ,C CLASS C 450 AMG 4MATIC 4DR SEDAN,14.0,469.0,181.0,144.0,284.0,1690.0,143.0,57.0,35.0,84.0,106.0,79.0,106.0,159.0,157.0,55/45
2016,Mercedes-Benz,CLA 250,Compact,2.0,4,AS7,Z,9.4,6.4,8.1,35,188,7.0,,MERCEDES-BENZ,CLA CLASS CLA45 AMG,14.0,469.0,178.0,142.0,270.0,1585.0,135.0,56.0,30.0,85.0,107.0,95.0,103.0,155.0,154.0,61/39
2016,Mercedes-Benz,CLA 250 4MATIC FFV,Compact,2.0,4,AS7,Z,9.8,7.1,8.6,33,198,7.0,,MERCEDES-BENZ,B CLASS B 250 4MATIC 4DR HATCHBACK AWD,15.0,439.0,181.0,156.0,270.0,1505.0,112.0,154.0,41.0,87.0,114.0,91.0,78.0,155.0,156.0,59/41
2016,Mercedes-Benz,CLA 250 4MATIC FFV,Compact,2.0,4,AS7,E,13.1,9.8,11.6,24,198,7.0,,MERCEDES-BENZ,B CLASS B 250 4MATIC 4DR HATCHBACK AWD,15.0,439.0,181.0,156.0,270.0,1505.0,112.0,154.0,41.0,87.0,114.0,91.0,78.0,155.0,156.0,59/41
2016,Mercedes-Benz,CLS 400 4MATIC,Compact,3.0,6,AS7,Z,12.2,8.8,10.7,26,252,5.0,,MERCEDES-BENZ,CLS CLASS CLS 400 4MATIC 4DR SEDAN,12.0,494.0,188.0,142.0,287.0,1835.0,147.0,59.0,34.0,80.0,119.0,90.0,117.0,159.0,163.0,51/49
2016,Mercedes-Benz,CLS 550 4MATIC,Compact,4.7,8,AS7,Z,13.7,9.3,11.7,24,277,4.0,,MERCEDES-BENZ,CLS CLASS CLS 550 4MATIC 4DR SEDAN,12.0,494.0,188.0,142.0,287.0,1940.0,147.0,59.0,34.0,80.0,119.0,90.0,117.0,159.0,163.0,51/49
2016,Mercedes-Benz,E 250 BlueTec 4MATIC,Mid-size,2.1,4,AS7,D,8.6,6.0,7.4,38,200,7.0,,MERCEDES-BENZ,E CLASS E 250 BLUETEC 4MATIC 4DR SEDAN AWD,10.0,487.0,185.0,147.0,287.0,1845.0,141.0,60.0,33.0,81.0,112.0,85.0,115.0,158.0,159.0,52/48
2016,Mercedes-Benz,E 300 4MATIC,Mid-size,3.5,6,AS7,Z,11.9,8.2,10.2,28,240,5.0,,MERCEDES-BENZ,E CLASS E 300/400 4MATIC 4DR SEDAN AWD,10.0,487.0,185.0,147.0,287.0,1825.0,141.0,60.0,33.0,81.0,112.0,85.0,115.0,158.0,159.0,52/48
2016,Mercedes-Benz,E 400 4MATIC,Mid-size,3.0,6,AS7,Z,12.0,8.5,10.4,27,244,5.0,,MERCEDES-BENZ,E CLASS E 400 4MATIC WAGON AWD,11.0,490.0,185.0,151.0,287.0,1935.0,141.0,184.0,35.0,82.0,113.0,85.0,118.0,158.0,160.0,52/48
